AnEar,Date,milk_production
9207,2023-12-23,93.9
9207,2023-12-24,92.9
9207,2023-12-25,104.0
9207,2023-12-26,90.2
9207,2023-12-27,91.3
9207,2023-12-28,71.1
9207,2023-12-29,93.9
9207,2023-12-30,89.5
9207,2023-12-31,90.4
9207,2024-01-01,93.0
9207,2024-01-02,96.1
9207,2024-01-03,95.4
9207,2024-01-04,91.0
9207,2024-01-05,95.3
9207,2024-01-06,96.1
9207,2024-01-07,97.7
9207,2024-01-08,98.2
9207,2024-01-09,95.5
9207,2024-01-10,94.9
9207,2024-01-11,94.2
9207,2024-01-12,91.8
9207,2024-01-13,101.0
9207,2024-01-14,96.4
9207,2024-01-15,93.2
9207,2024-01-16,83.7
9207,2024-01-17,83.2
9207,2024-01-18,84.0
9207,2024-01-19,85.6
9207,2024-01-20,85.0
9207,2024-01-21,90.7
9207,2024-01-22,89.1
9207,2024-01-23,83.8
9207,2024-01-24,87.2
9207,2024-01-25,87.3
9207,2024-01-26,85.0
9207,2024-01-27,88.3
9284,2023-04-29,2.2
9284,2023-04-30,32.8
9284,2023-05-01,46.4
9284,2023-05-02,52.7
9284,2023-05-03,66.8
9284,2023-05-04,76.1
9284,2023-05-05,81.1
9284,2023-05-06,78.5
9284,2023-05-07,80.3
9284,2023-05-08,85.7
9284,2023-05-09,103.0
9284,2023-05-10,104.0
9284,2023-05-11,94.6
9284,2023-05-12,105.0
9284,2023-05-13,107.0
9284,2023-05-14,110.0
9284,2023-05-15,115.0
9284,2023-05-16,70.5
9284,2023-05-17,121.0
9284,2023-05-18,118.0
9284,2023-05-19,120.0
9284,2023-05-20,118.0
9284,2023-05-21,114.0
9284,2023-05-22,113.0
9284,2023-05-23,130.0
9284,2023-05-24,90.8
9284,2023-05-25,132.0
9284,2023-05-26,128.0
9284,2023-05-27,141.0
9284,2023-05-28,127.0
9284,2023-05-29,135.0
9284,2023-05-30,135.0
9284,2023-05-31,127.0
9284,2023-06-01,130.0
9284,2023-06-02,132.0
9284,2023-06-03,135.0
9284,2023-06-04,133.0
9284,2023-06-05,134.0
9284,2023-06-06,133.0
9284,2023-06-07,137.0
9284,2023-06-08,145.0
9284,2023-06-09,137.0
9284,2023-06-10,133.0
9284,2023-06-11,135.0
9284,2023-06-12,133.0
9284,2023-06-13,137.0
9284,2023-06-14,131.0
9284,2023-06-15,131.0
9284,2023-06-16,134.0
9284,2023-06-17,137.0
9284,2023-06-18,131.0
9284,2023-06-19,132.0
9284,2023-06-20,142.0
9284,2023-06-21,141.0
9284,2023-06-22,128.0
9284,2023-06-23,139.0
9284,2023-06-24,140.0
9284,2023-06-25,141.0
9284,2023-06-26,131.0
9284,2023-06-27,140.0
9284,2023-06-28,139.0
9284,2023-06-29,144.0
9284,2023-06-30,138.0
9284,2023-07-01,147.0
9284,2023-07-02,139.0
9284,2023-07-03,137.0
9284,2023-07-04,140.0
9284,2023-07-05,139.0
9284,2023-07-06,138.0
9284,2023-07-07,134.0
9284,2023-07-08,137.0
9284,2023-07-09,141.0
9284,2023-07-10,143.0
9284,2023-07-11,134.0
9284,2023-07-12,148.0
9284,2023-07-13,129.0
9284,2023-07-14,136.0
9284,2023-07-15,137.0
9284,2023-07-16,145.0
9284,2023-07-17,145.0
9284,2023-07-18,129.0
9284,2023-07-19,125.0
9284,2023-07-20,136.0
9284,2023-07-21,134.0
9284,2023-07-22,136.0
9284,2023-07-23,138.0
9284,2023-07-24,144.0
9284,2023-07-25,136.0
9284,2023-07-26,138.0
9284,2023-07-27,119.0
9284,2023-07-28,134.0
9284,2023-07-29,139.0
9284,2023-07-30,129.0
9284,2023-07-31,119.0
9284,2023-08-01,109.0
9284,2023-08-02,131.0
9284,2023-08-03,131.0
9284,2023-08-04,132.0
9284,2023-08-05,141.0
9284,2023-08-06,131.0
9284,2023-08-07,115.0
9284,2023-08-08,125.0
9284,2023-08-09,129.0
9284,2023-08-10,128.0
9284,2023-08-11,128.0
9284,2023-08-12,135.0
9284,2023-08-13,136.0
9284,2023-08-14,128.0
9284,2023-08-15,144.0
9284,2023-08-16,135.0
9284,2023-08-17,143.0
9284,2023-08-18,136.0
9284,2023-08-19,139.0
9284,2023-08-20,139.0
9284,2023-08-21,137.0
9284,2023-08-22,135.0
9284,2023-08-23,132.0
9284,2023-08-24,126.0
9284,2023-08-25,112.0
9284,2023-08-26,126.0
9284,2023-08-27,121.0
9284,2023-08-28,129.0
9284,2023-08-29,129.0
9284,2023-08-30,131.0
9284,2023-08-31,144.0
9284,2023-09-01,132.0
9284,2023-09-02,133.0
9284,2023-09-03,138.0
9284,2023-09-04,131.0
9284,2023-09-05,137.0
9284,2023-09-06,137.0
9284,2023-09-07,125.0
9284,2023-09-08,125.0
9284,2023-09-09,135.0
9284,2023-09-10,97.6
9284,2023-09-11,124.0
9284,2023-09-12,121.0
9284,2023-09-13,122.0
9284,2023-09-14,121.0
9284,2023-09-15,131.0
9284,2023-09-16,129.0
9284,2023-09-17,132.0
9284,2023-09-18,140.0
9284,2023-09-19,140.0
9284,2023-09-20,134.0
9284,2023-09-21,120.0
9284,2023-09-22,130.0
9284,2023-09-23,132.0
9284,2023-09-24,131.0
9284,2023-09-25,129.0
9284,2023-09-26,115.0
9284,2023-09-27,115.0
9284,2023-09-28,123.0
9284,2023-09-29,116.0
9284,2023-09-30,135.0
9284,2023-10-01,121.0
9284,2023-10-02,107.0
9284,2023-10-03,117.0
9284,2023-10-04,115.0
9284,2023-10-05,109.0
9284,2023-10-06,123.0
9284,2023-10-07,132.0
9284,2023-10-08,124.0
9284,2023-10-09,129.0
9284,2023-10-10,125.0
9284,2023-10-11,130.0
9284,2023-10-12,130.0
9284,2023-10-13,135.0
9284,2023-10-14,137.0
9284,2023-10-15,130.0
9284,2023-10-16,126.0
9284,2023-10-17,119.0
9284,2023-10-18,131.0
9284,2023-10-19,123.0
9284,2023-10-20,127.0
9284,2023-10-21,116.0
9284,2023-10-22,122.0
9284,2023-10-23,136.0
9284,2023-10-24,131.0
9284,2023-10-25,118.0
9284,2023-10-26,114.0
9284,2023-10-27,119.0
9284,2023-10-28,108.0
9284,2023-10-29,111.0
9284,2023-10-30,121.0
9284,2023-10-31,108.0
9284,2023-11-01,120.0
9284,2023-11-02,121.0
9284,2023-11-03,109.0
9284,2023-11-04,118.0
9284,2023-11-05,99.4
9284,2023-11-06,103.0
9284,2023-11-07,108.0
9284,2023-11-08,102.0
9284,2023-11-09,106.0
9284,2023-11-10,111.0
9284,2023-11-11,105.0
9284,2023-11-12,98.9
9284,2023-11-13,102.0
9284,2023-11-14,109.0
9284,2023-11-15,120.0
9284,2023-11-16,105.0
9284,2023-11-17,114.0
9284,2023-11-18,102.0
9284,2023-11-19,111.0
9284,2023-11-20,106.0
9284,2023-11-21,105.0
9284,2023-11-22,107.0
9284,2023-11-23,97.3
9284,2023-11-24,103.0
9284,2023-11-25,92.4
9284,2023-11-26,99.4
9284,2023-11-27,98.4
9284,2023-11-28,102.0
9284,2023-11-29,109.0
9284,2023-11-30,106.0
9284,2023-12-01,110.0
9284,2023-12-02,100.0
9284,2023-12-03,107.0
9284,2023-12-04,113.0
9284,2023-12-05,93.5
9284,2023-12-06,98.0
9284,2023-12-07,86.9
9284,2023-12-08,105.0
9284,2023-12-09,102.0
9284,2023-12-10,102.0
9284,2023-12-11,89.7
9284,2023-12-12,100.0
9284,2023-12-13,98.2
9284,2023-12-14,86.5
9284,2023-12-15,101.0
9284,2023-12-16,93.0
9284,2023-12-17,98.9
9284,2023-12-18,92.4
9284,2023-12-19,95.2
9284,2023-12-20,92.8
9284,2023-12-21,96.5
9284,2023-12-22,94.5
9284,2023-12-23,85.1
9284,2023-12-24,80.9
9284,2023-12-25,93.0
9284,2023-12-26,86.9
9284,2023-12-27,93.1
9284,2023-12-28,93.5
9284,2023-12-29,96.6
9284,2023-12-30,89.5
9284,2023-12-31,94.9
9284,2024-01-01,91.4
9284,2024-01-02,93.7
9284,2024-01-03,85.5
9284,2024-01-04,80.2
9284,2024-01-05,88.0
9284,2024-01-06,96.0
9284,2024-01-07,87.6
9284,2024-01-08,83.0
9284,2024-01-09,103.0
9284,2024-01-10,97.7
9284,2024-01-11,86.6
9284,2024-01-12,88.2
9284,2024-01-13,98.2
9284,2024-01-14,79.6
9284,2024-01-15,99.0
9284,2024-01-16,86.2
9284,2024-01-17,85.4
9284,2024-01-18,84.4
9284,2024-01-19,85.2
9284,2024-01-20,90.3
9284,2024-01-21,88.4
9284,2024-01-22,84.4
9284,2024-01-23,81.5
9284,2024-01-24,89.4
9284,2024-01-25,77.2
9284,2024-01-26,81.6
9284,2024-01-27,82.5
9284,2024-01-28,83.5
9284,2024-01-29,85.6
9284,2024-01-30,75.8
9284,2024-01-31,79.3
9284,2024-02-01,79.3
9284,2024-02-02,80.4
9284,2024-02-03,81.0
9284,2024-02-04,78.9
9284,2024-02-05,78.3
9284,2024-02-06,78.7
9284,2024-02-07,80.5
9284,2024-02-08,90.1
9284,2024-02-09,76.1
9284,2024-02-10,79.7
9284,2024-02-11,86.6
9284,2024-02-12,55.9
9284,2024-02-13,74.7
9284,2024-02-14,69.0
9284,2024-02-15,74.5
9284,2024-02-16,74.9
9284,2024-02-17,72.2
9284,2024-02-18,72.6
9284,2024-02-19,83.8
9284,2024-02-20,61.6
9284,2024-02-21,82.3
9284,2024-02-22,72.3
9284,2024-02-23,71.2
9284,2024-02-24,61.9
9284,2024-02-25,67.1
9284,2024-02-26,76.7
9284,2024-02-27,62.2
9346,2023-02-03,54.0
9346,2023-02-04,54.0
9346,2023-02-05,73.6
9346,2023-02-06,63.3
9346,2023-02-07,92.7
9346,2023-02-08,107.0
9346,2023-02-09,113.0
9346,2023-02-10,116.0
9346,2023-02-11,116.0
9346,2023-02-12,120.0
9346,2023-02-13,123.0
9346,2023-02-14,131.0
9346,2023-02-15,122.0
9346,2023-02-16,133.0
9346,2023-02-17,127.0
9346,2023-02-18,134.0
9346,2023-02-19,137.0
9346,2023-02-20,146.0
9346,2023-02-21,134.0
9346,2023-02-22,136.0
9346,2023-02-23,142.0
9346,2023-02-24,140.0
9346,2023-02-25,142.0
9346,2023-02-26,134.0
9346,2023-02-27,144.0
9346,2023-02-28,153.0
9346,2023-03-01,149.0
9346,2023-03-02,151.0
9346,2023-03-03,153.0
9346,2023-03-04,153.0
9346,2023-03-05,155.0
9346,2023-03-06,154.0
9346,2023-03-07,161.0
9346,2023-03-08,157.0
9346,2023-03-09,152.0
9346,2023-03-10,171.0
9346,2023-03-11,160.0
9346,2023-03-12,156.0
9346,2023-03-13,171.0
9346,2023-03-14,166.0
9346,2023-03-15,161.0
9346,2023-03-16,157.0
9346,2023-03-17,151.0
9346,2023-03-18,162.0
9346,2023-03-19,167.0
9346,2023-03-20,147.0
9346,2023-03-21,156.0
9346,2023-03-22,159.0
9346,2023-03-23,145.0
9346,2023-03-24,137.0
9346,2023-03-25,147.0
9346,2023-03-26,134.0
9346,2023-03-27,142.0
9346,2023-03-28,145.0
9346,2023-03-29,150.0
9346,2023-03-30,151.0
9346,2023-03-31,145.0
9346,2023-04-01,158.0
9346,2023-04-02,148.0
9346,2023-04-03,155.0
9346,2023-04-04,169.0
9346,2023-04-05,167.0
9346,2023-04-06,144.0
9346,2023-04-07,165.0
9346,2023-04-08,160.0
9346,2023-04-09,158.0
9346,2023-04-10,157.0
9346,2023-04-11,163.0
9346,2023-04-12,163.0
9346,2023-04-13,162.0
9346,2023-04-14,154.0
9346,2023-04-15,154.0
9346,2023-04-16,153.0
9346,2023-04-17,143.0
9346,2023-04-18,151.0
9346,2023-04-19,152.0
9346,2023-04-20,157.0
9346,2023-04-21,152.0
9346,2023-04-22,153.0
9346,2023-04-23,141.0
9346,2023-04-24,150.0
9346,2023-04-25,153.0
9346,2023-04-26,141.0
9346,2023-04-27,150.0
9346,2023-04-28,148.0
9346,2023-04-29,136.0
9346,2023-04-30,126.0
9346,2023-05-01,133.0
9346,2023-05-02,125.0
9346,2023-05-03,157.0
9346,2023-05-04,149.0
9346,2023-05-05,153.0
9346,2023-05-06,145.0
9346,2023-05-07,146.0
9346,2023-05-08,150.0
9346,2023-05-09,149.0
9346,2023-05-10,157.0
9346,2023-05-11,145.0
9346,2023-05-12,149.0
9346,2023-05-13,153.0
9346,2023-05-14,151.0
9346,2023-05-15,149.0
9346,2023-05-16,152.0
9346,2023-05-17,145.0
9346,2023-05-18,136.0
9346,2023-05-19,139.0
9346,2023-05-20,142.0
9346,2023-05-21,143.0
9346,2023-05-22,149.0
9346,2023-05-23,150.0
9346,2023-05-24,146.0
9346,2023-05-25,165.0
9346,2023-05-26,154.0
9346,2023-05-27,148.0
9346,2023-05-28,153.0
9346,2023-05-29,147.0
9346,2023-05-30,149.0
9346,2023-05-31,146.0
9346,2023-06-01,152.0
9346,2023-06-02,149.0
9346,2023-06-03,140.0
9346,2023-06-04,137.0
9346,2023-06-05,140.0
9346,2023-06-06,141.0
9346,2023-06-07,155.0
9346,2023-06-08,150.0
9346,2023-06-09,139.0
9346,2023-06-10,147.0
9346,2023-06-11,142.0
9346,2023-06-12,144.0
9346,2023-06-13,142.0
9346,2023-06-14,146.0
9346,2023-06-15,140.0
9346,2023-06-16,131.0
9346,2023-06-17,144.0
9346,2023-06-18,142.0
9346,2023-06-19,146.0
9346,2023-06-20,133.0
9346,2023-06-21,131.0
9346,2023-06-22,129.0
9346,2023-06-23,133.0
9346,2023-06-24,132.0
9346,2023-06-25,137.0
9346,2023-06-26,132.0
9346,2023-06-27,139.0
9346,2023-06-28,139.0
9346,2023-06-29,139.0
9346,2023-06-30,139.0
9346,2023-07-01,153.0
9346,2023-07-02,134.0
9346,2023-07-03,144.0
9346,2023-07-04,136.0
9346,2023-07-05,141.0
9346,2023-07-06,137.0
9346,2023-07-07,134.0
9346,2023-07-08,137.0
9346,2023-07-09,140.0
9346,2023-07-10,140.0
9346,2023-07-11,125.0
9346,2023-07-12,137.0
9346,2023-07-13,135.0
9346,2023-07-14,142.0
9346,2023-07-15,134.0
9346,2023-07-16,140.0
9346,2023-07-17,140.0
9346,2023-07-18,114.0
9346,2023-07-19,129.0
9346,2023-07-20,131.0
9346,2023-07-21,128.0
9346,2023-07-22,135.0
9346,2023-07-23,133.0
9346,2023-07-24,136.0
9346,2023-07-25,125.0
9346,2023-07-26,140.0
9346,2023-07-27,136.0
9346,2023-07-28,135.0
9346,2023-07-29,135.0
9346,2023-07-30,121.0
9346,2023-07-31,133.0
9346,2023-08-01,127.0
9346,2023-08-02,136.0
9346,2023-08-03,133.0
9346,2023-08-04,120.0
9346,2023-08-05,119.0
9346,2023-08-06,121.0
9346,2023-08-07,125.0
9346,2023-08-08,112.0
9346,2023-08-09,121.0
9346,2023-08-10,117.0
9346,2023-08-11,128.0
9346,2023-08-12,124.0
9346,2023-08-13,126.0
9346,2023-08-14,120.0
9346,2023-08-15,130.0
9346,2023-08-16,132.0
9346,2023-08-17,126.0
9346,2023-08-18,121.0
9346,2023-08-19,119.0
9346,2023-08-20,131.0
9346,2023-08-21,117.0
9346,2023-08-22,116.0
9346,2023-08-23,120.0
9346,2023-08-24,108.0
9346,2023-08-25,96.3
9346,2023-08-26,94.4
9346,2023-08-27,102.0
9346,2023-08-28,106.0
9346,2023-08-29,108.0
9346,2023-08-30,115.0
9346,2023-08-31,114.0
9346,2023-09-01,107.0
9346,2023-09-02,113.0
9346,2023-09-03,112.0
9346,2023-09-04,108.0
9346,2023-09-05,109.0
9346,2023-09-06,112.0
9346,2023-09-07,100.0
9346,2023-09-08,105.0
9346,2023-09-09,114.0
9346,2023-09-10,104.0
9346,2023-09-11,111.0
9346,2023-09-12,103.0
9346,2023-09-13,98.8
9346,2023-09-14,109.0
9346,2023-09-15,113.0
9346,2023-09-16,113.0
9346,2023-09-17,118.0
9346,2023-09-18,111.0
9346,2023-09-19,114.0
9346,2023-09-20,111.0
9346,2023-09-21,96.4
9346,2023-09-22,110.0
9346,2023-09-23,97.5
9346,2023-09-24,72.9
9346,2023-09-25,42.2
9346,2023-09-26,66.1
9346,2023-09-27,71.0
9346,2023-09-28,79.2
9346,2023-09-29,85.7
9346,2023-09-30,90.7
9346,2023-10-01,97.2
9346,2023-10-02,101.0
9346,2023-10-03,102.0
9346,2023-10-04,109.0
9346,2023-10-05,100.0
9346,2023-10-06,103.0
9346,2023-10-07,102.0
9346,2023-10-08,101.0
9346,2023-10-09,108.0
9346,2023-10-10,97.3
9346,2023-10-11,105.0
9346,2023-10-12,96.7
9346,2023-10-13,99.5
9346,2023-10-14,90.7
9346,2023-10-15,99.2
9346,2023-10-16,95.2
9346,2023-10-17,96.2
9346,2023-10-18,96.7
9346,2023-10-19,88.2
9346,2023-10-20,93.9
9346,2023-10-21,91.8
9346,2023-10-22,87.9
9346,2023-10-23,86.1
9346,2023-10-24,87.3
9346,2023-10-25,91.3
9346,2023-10-26,83.8
9346,2023-10-27,86.8
9346,2023-10-28,79.6
9346,2023-10-29,80.3
9346,2023-10-30,86.4
9346,2023-10-31,87.2
9346,2023-11-01,90.7
9346,2023-11-02,86.8
9346,2023-11-03,90.7
9346,2023-11-04,80.9
9346,2023-11-05,82.6
9346,2023-11-06,79.5
9346,2023-11-07,80.3
9346,2023-11-08,79.5
9346,2023-11-09,75.3
9346,2023-11-10,79.1
9346,2023-11-11,74.3
9346,2023-11-12,71.7
9346,2023-11-13,71.6
9346,2023-11-14,68.3
9346,2023-11-15,73.2
9346,2023-11-16,64.9
9346,2023-11-17,77.1
9346,2023-11-18,76.0
9346,2023-11-19,79.5
9346,2023-11-20,75.0
9346,2023-11-21,74.0
9346,2023-11-22,72.3
9346,2023-11-23,77.1
9346,2023-11-24,66.3
9346,2023-11-25,71.8
9346,2023-11-26,69.6
9346,2023-11-27,69.9
9346,2023-11-28,71.6
9346,2023-11-29,70.7
9346,2023-11-30,67.7
9346,2023-12-01,66.6
9346,2023-12-02,74.6
9346,2023-12-03,64.2
9346,2023-12-04,66.7
9363,2023-01-26,48.5
9363,2023-01-27,48.5
9363,2023-01-28,63.9
9363,2023-01-29,74.3
9363,2023-01-30,91.7
9363,2023-01-31,99.8
9363,2023-02-01,102.0
9363,2023-02-02,108.0
9363,2023-02-03,110.0
9363,2023-02-04,118.0
9363,2023-02-05,115.0
9363,2023-02-06,122.0
9363,2023-02-07,119.0
9363,2023-02-08,120.0
9363,2023-02-09,118.0
9363,2023-02-10,121.0
9363,2023-02-11,124.0
9363,2023-02-12,131.0
9363,2023-02-13,122.0
9363,2023-02-14,134.0
9363,2023-02-15,121.0
9363,2023-02-16,121.0
9363,2023-02-17,114.0
9363,2023-02-18,108.0
9363,2023-02-19,116.0
9363,2023-02-20,110.0
9363,2023-02-21,121.0
9363,2023-02-22,116.0
9363,2023-02-23,129.0
9363,2023-02-24,137.0
9363,2023-02-25,129.0
9363,2023-02-26,139.0
9363,2023-02-27,136.0
9363,2023-02-28,133.0
9363,2023-03-01,134.0
9363,2023-03-02,132.0
9363,2023-03-03,128.0
9363,2023-03-04,129.0
9363,2023-03-05,137.0
9363,2023-03-06,136.0
9363,2023-03-07,132.0
9363,2023-03-08,127.0
9363,2023-03-09,129.0
9363,2023-03-10,130.0
9363,2023-03-11,127.0
9363,2023-03-12,126.0
9363,2023-03-13,140.0
9363,2023-03-14,132.0
9363,2023-03-15,136.0
9363,2023-03-16,128.0
9363,2023-03-17,134.0
9363,2023-03-18,132.0
9363,2023-03-19,121.0
9363,2023-03-20,145.0
9363,2023-03-21,136.0
9363,2023-03-22,137.0
9363,2023-03-23,126.0
9363,2023-03-24,124.0
9363,2023-03-25,134.0
9363,2023-03-26,139.0
9363,2023-03-27,126.0
9363,2023-03-28,144.0
9363,2023-03-29,127.0
9363,2023-03-30,132.0
9363,2023-03-31,142.0
9363,2023-04-01,132.0
9363,2023-04-02,129.0
9363,2023-04-03,138.0
9363,2023-04-04,127.0
9363,2023-04-05,120.0
9363,2023-04-06,120.0
9363,2023-04-07,119.0
9363,2023-04-08,120.0
9363,2023-04-09,123.0
9363,2023-04-10,120.0
9363,2023-04-11,132.0
9363,2023-04-12,125.0
9363,2023-04-13,117.0
9363,2023-04-14,127.0
9363,2023-04-15,118.0
9363,2023-04-16,117.0
9363,2023-04-17,118.0
9363,2023-04-18,123.0
9363,2023-04-19,125.0
9363,2023-04-20,117.0
9363,2023-04-21,133.0
9363,2023-04-22,113.0
9363,2023-04-23,122.0
9363,2023-04-24,119.0
9363,2023-04-25,131.0
9363,2023-04-26,119.0
9363,2023-04-27,117.0
9363,2023-04-28,117.0
9363,2023-04-29,112.0
9363,2023-04-30,121.0
9363,2023-05-01,110.0
9363,2023-05-02,106.0
9363,2023-05-03,99.9
9363,2023-05-04,112.0
9363,2023-05-05,103.0
9363,2023-05-06,120.0
9363,2023-05-07,111.0
9363,2023-05-08,112.0
9363,2023-05-09,122.0
9363,2023-05-10,123.0
9363,2023-05-11,113.0
9363,2023-05-12,120.0
9363,2023-05-13,125.0
9363,2023-05-14,132.0
9363,2023-05-15,129.0
9363,2023-05-16,124.0
9363,2023-05-17,125.0
9363,2023-05-18,125.0
9363,2023-05-19,123.0
9363,2023-05-20,120.0
9363,2023-05-21,136.0
9363,2023-05-22,121.0
9363,2023-05-23,118.0
9363,2023-05-24,116.0
9363,2023-05-25,116.0
9363,2023-05-26,121.0
9363,2023-05-27,114.0
9363,2023-05-28,121.0
9363,2023-05-29,120.0
9363,2023-05-30,122.0
9363,2023-05-31,122.0
9363,2023-06-01,121.0
9363,2023-06-02,119.0
9363,2023-06-03,119.0
9363,2023-06-04,117.0
9363,2023-06-05,109.0
9363,2023-06-06,118.0
9363,2023-06-07,119.0
9363,2023-06-08,117.0
9363,2023-06-09,118.0
9363,2023-06-10,124.0
9363,2023-06-11,122.0
9363,2023-06-12,121.0
9363,2023-06-13,118.0
9363,2023-06-14,113.0
9363,2023-06-15,114.0
9363,2023-06-16,117.0
9363,2023-06-17,118.0
9363,2023-06-18,119.0
9363,2023-06-19,115.0
9363,2023-06-20,114.0
9363,2023-06-21,100.0
9363,2023-06-22,123.0
9363,2023-06-23,115.0
9363,2023-06-24,118.0
9363,2023-06-25,119.0
9363,2023-06-26,109.0
9363,2023-06-27,119.0
9363,2023-06-28,110.0
9363,2023-06-29,116.0
9363,2023-06-30,115.0
9363,2023-07-01,121.0
9363,2023-07-02,116.0
9363,2023-07-03,108.0
9363,2023-07-04,117.0
9363,2023-07-05,109.0
9363,2023-07-06,110.0
9363,2023-07-07,126.0
9363,2023-07-08,99.0
9363,2023-07-09,108.0
9363,2023-07-10,105.0
9363,2023-07-11,114.0
9363,2023-07-12,119.0
9363,2023-07-13,112.0
9363,2023-07-14,112.0
9363,2023-07-15,116.0
9363,2023-07-16,117.0
9363,2023-07-17,111.0
9363,2023-07-18,110.0
9363,2023-07-19,115.0
9363,2023-07-20,105.0
9363,2023-07-21,110.0
9363,2023-07-22,107.0
9363,2023-07-23,101.0
9363,2023-07-24,109.0
9363,2023-07-25,100.0
9363,2023-07-26,90.2
9363,2023-07-27,104.0
9363,2023-07-28,108.0
9363,2023-07-29,111.0
9363,2023-07-30,96.5
9363,2023-07-31,104.0
9363,2023-08-01,98.1
9363,2023-08-02,102.0
9363,2023-08-03,102.0
9363,2023-08-04,102.0
9363,2023-08-05,100.0
9363,2023-08-06,106.0
9363,2023-08-07,112.0
9363,2023-08-08,111.0
9363,2023-08-09,105.0
9363,2023-08-10,100.0
9363,2023-08-11,109.0
9363,2023-08-12,117.0
9363,2023-08-13,109.0
9363,2023-08-14,106.0
9363,2023-08-15,98.8
9363,2023-08-16,108.0
9363,2023-08-17,108.0
9363,2023-08-18,112.0
9363,2023-08-19,103.0
9363,2023-08-20,99.7
9363,2023-08-21,101.0
9363,2023-08-22,110.0
9363,2023-08-23,100.0
9363,2023-08-24,93.5
9363,2023-08-25,81.5
9363,2023-08-26,87.7
9363,2023-08-27,81.3
9363,2023-08-28,87.3
9363,2023-08-29,92.7
9363,2023-08-30,94.1
9363,2023-08-31,97.0
9363,2023-09-01,94.5
9363,2023-09-02,96.9
9363,2023-09-03,92.9
9363,2023-09-04,88.6
9363,2023-09-05,98.5
9363,2023-09-06,92.1
9363,2023-09-07,97.3
9363,2023-09-08,93.0
9363,2023-09-09,95.8
9363,2023-09-10,89.7
9363,2023-09-11,104.0
9363,2023-09-12,90.2
9363,2023-09-13,96.2
9363,2023-09-14,88.9
9363,2023-09-15,98.1
9363,2023-09-16,93.5
9363,2023-09-17,93.6
9363,2023-09-18,85.7
9363,2023-09-19,98.9
9363,2023-09-20,88.0
9363,2023-09-21,95.5
9363,2023-09-22,101.0
9363,2023-09-23,96.8
9363,2023-09-24,91.4
9363,2023-09-25,85.9
9363,2023-09-26,83.3
9363,2023-09-27,87.0
9363,2023-09-28,81.7
9363,2023-09-29,86.1
9363,2023-09-30,87.4
9363,2023-10-01,84.7
9363,2023-10-02,90.0
9363,2023-10-03,86.7
9363,2023-10-04,92.9
9363,2023-10-05,76.8
9363,2023-10-06,82.3
9363,2023-10-07,83.5
9363,2023-10-08,79.5
9363,2023-10-09,84.2
9363,2023-10-10,81.5
9363,2023-10-11,81.1
9363,2023-10-12,88.0
9363,2023-10-13,93.7
9363,2023-10-14,77.3
9363,2023-10-15,77.2
9363,2023-10-16,84.4
9363,2023-10-17,79.1
9363,2023-10-18,74.4
9363,2023-10-19,70.3
9363,2023-10-20,77.6
9363,2023-10-21,90.2
9363,2023-10-22,82.4
9363,2023-10-23,78.7
9363,2023-10-24,76.3
9363,2023-10-25,89.8
9363,2023-10-26,84.1
9363,2023-10-27,88.4
9363,2023-10-28,80.9
9363,2023-10-29,72.8
9363,2023-10-30,82.5
9363,2023-10-31,84.3
9363,2023-11-01,79.3
9363,2023-11-02,72.4
9363,2023-11-03,76.3
9363,2023-11-04,80.6
9363,2023-11-05,59.9
9363,2023-11-06,68.8
9363,2023-11-07,70.8
9363,2023-11-08,82.3
9363,2023-11-09,77.1
9363,2023-11-10,83.8
9363,2023-11-11,73.1
9363,2023-11-12,71.5
9363,2023-11-13,77.0
9363,2023-11-14,68.7
9363,2023-11-15,75.1
9363,2023-11-16,70.9
9363,2023-11-17,75.6
9363,2023-11-18,79.4
9363,2023-11-19,78.3
9363,2023-11-20,68.3
9363,2023-11-21,66.2
9363,2023-11-22,66.6
9363,2023-11-23,66.3
9363,2023-11-24,66.3
9363,2023-11-25,75.0
9363,2023-11-26,69.7
9388,2023-01-11,13.7
9388,2023-01-12,75.4
9388,2023-01-13,93.5
9388,2023-01-14,84.0
9388,2023-01-15,92.9
9388,2023-01-16,103.0
9388,2023-01-17,106.0
9388,2023-01-18,93.7
9388,2023-01-19,102.0
9388,2023-01-20,110.0
9388,2023-01-21,101.0
9388,2023-01-22,108.0
9388,2023-01-23,115.0
9388,2023-01-24,118.0
9388,2023-01-25,182.0
9388,2023-01-26,124.0
9388,2023-01-27,107.0
9388,2023-01-28,144.0
9388,2023-01-29,133.0
9388,2023-01-30,141.0
9388,2023-01-31,142.0
9388,2023-02-01,137.0
9388,2023-02-02,147.0
9388,2023-02-03,153.0
9388,2023-02-04,150.0
9388,2023-02-05,140.0
9388,2023-02-06,137.0
9388,2023-02-07,154.0
9388,2023-02-08,149.0
9388,2023-02-09,169.0
9388,2023-02-10,164.0
9388,2023-02-11,155.0
9388,2023-02-12,170.0
9388,2023-02-13,177.0
9388,2023-02-14,164.0
9388,2023-02-15,165.0
9388,2023-02-16,168.0
9388,2023-02-17,157.0
9388,2023-02-18,165.0
9388,2023-02-19,172.0
9388,2023-02-20,171.0
9388,2023-02-21,158.0
9388,2023-02-22,171.0
9388,2023-02-23,173.0
9388,2023-02-24,183.0
9388,2023-02-25,164.0
9388,2023-02-26,168.0
9388,2023-02-27,170.0
